ID,NumAff,NumImm,IDPeriode,MontantDeclaration
37402,AFF0335,IMM02863,202412,2980.27
37403,AFF0104,IMM05204,202412,-1017.29
37404,AFF0226,IMM04233,202407,1373.85
37405,AFF0426,IMM00883,202412,-3240.71
37406,AFF0176,IMM05113,202401,6399.12
37407,AFF0390,IMM08128,202308,4008.76
37408,AFF0009,IMM01307,202411,4411.41
37409,AFF0025,IMM01511,202301,-6812.35
37410,AFF0339,IMM08273,202403,4710.89
37411,AFF0061,IMM04711,202302,4199.86
37412,AFF0231,IMM00868,202307,1736.5
37413,AFF0452,IMM05263,202411,286.48
37414,AFF0448,IMM05573,202401,-3697.07
37415,AFF0364,IMM05563,202308,-1146.15
37416,AFF0358,IMM02656,202312,-3473.88
37417,AFF0203,IMM02505,202406,-5454.62
37418,AFF0254,IMM02373,202412,8723.53
37419,AFF0307,IMM04578,202403,1535.77
37420,AFF0323,IMM04121,202308,6999.49
37421,AFF0322,IMM00247,202408,560.5
37422,AFF0375,IMM08651,202409,6797.34
37423,AFF0232,IMM07701,202405,-2743.91
37424,AFF0204,IMM07460,202304,2502.17
37425,AFF0357,IMM08483,202308,2300.83
37426,AFF0449,IMM05748,202308,8156.69
37427,AFF0197,IMM06984,202412,2834.35
37428,AFF0215,IMM04779,202310,-5720.59
37429,AFF0339,IMM08020,202404,2621.16
37430,AFF0032,IMM02164,202404,5077.01
37431,AFF0215,IMM00544,202307,-940.28
37432,AFF0098,IMM09373,202306,1131.51
37433,AFF0263,IMM04581,202408,5146.69
37434,AFF0170,IMM03104,202408,-3496.74
37435,AFF0045,IMM05172,202409,8927.04
37436,AFF0229,IMM06472,202307,8927.66
37437,AFF0206,IMM08229,202303,1861.76
37438,AFF0218,IMM03541,202401,9031.15
37439,AFF0278,IMM07135,202412,-6486.08
37440,AFF0079,IMM03359,202304,865.28
37441,AFF0381,IMM06838,202306,5223.14
37442,AFF0230,IMM00633,202312,4029.52
37443,AFF0429,IMM07157,202411,-7219.4
37444,AFF0114,IMM01400,202306,-1002.14
37445,AFF0411,IMM06287,202412,-7956.62
37446,AFF0101,IMM06579,202304,-4775.16
37447,AFF0261,IMM05926,202307,-1001.8
37448,AFF0244,IMM02576,202312,6232.01
37449,AFF0394,IMM02325,202301,-5087.74
37450,AFF0049,IMM07668,202308,-9336.01
37451,AFF0054,IMM08343,202403,1657.07
37452,AFF0078,IMM07516,202408,6269.37
37453,AFF0396,IMM08767,202409,3912.82
37454,AFF0162,IMM09993,202406,-2738.05
37455,AFF0467,IMM07028,202406,-3392.34
37456,AFF0120,IMM04034,202311,1858.59
37457,AFF0180,IMM09217,202303,-8504.78
37458,AFF0495,IMM07735,202410,6771.14
37459,AFF0319,IMM04932,202310,8052.11
37460,AFF0343,IMM03269,202409,1778.48
37461,AFF0104,IMM00862,202305,-9803.85
37462,AFF0049,IMM03324,202405,-9155.57
37463,AFF0202,IMM05348,202301,-7530.74
37464,AFF0006,IMM07784,202312,8155.56
37465,AFF0001,IMM09824,202302,-2906.61
37466,AFF0423,IMM04919,202309,-5300.06
37467,AFF0087,IMM02620,202308,7044.22
37468,AFF0136,IMM04778,202409,5294.46
37469,AFF0059,IMM06243,202302,3973.75
37470,AFF0173,IMM05903,202303,-9084.33
37471,AFF0111,IMM04675,202412,-8757.91
37472,AFF0168,IMM06981,202307,4254.06
37473,AFF0133,IMM04210,202404,5977.46
37474,AFF0167,IMM06551,202309,-8981.9
37475,AFF0253,IMM01661,202412,1105.26
37476,AFF0256,IMM03517,202412,-7496.0
37477,AFF0218,IMM08836,202407,-889.14
37478,AFF0077,IMM05435,202305,6315.38
37479,AFF0287,IMM06325,202411,753.27
37480,AFF0442,IMM03840,202311,7148.1
37481,AFF0469,IMM03829,202402,-848.59
37482,AFF0162,IMM05357,202410,4037.09
37483,AFF0467,IMM03363,202402,-4459.82
37484,AFF0007,IMM06026,202407,1421.25
37485,AFF0060,IMM05619,202309,927.12
37486,AFF0493,IMM02981,202308,6011.32
37487,AFF0344,IMM03295,202412,-1428.88
37488,AFF0478,IMM01928,202307,-3003.7
37489,AFF0373,IMM08588,202312,-7588.58
37490,AFF0022,IMM01598,202305,5180.79
37491,AFF0300,IMM07145,202405,-1623.4
37492,AFF0452,IMM07819,202304,5548.89
37493,AFF0261,IMM04174,202403,4908.66
37494,AFF0075,IMM06634,202412,-8491.16
37495,AFF0197,IMM04494,202310,7960.42
37496,AFF0168,IMM08526,202302,8439.92
37497,AFF0494,IMM02749,202308,-2598.96
37498,AFF0014,IMM03323,202402,-3115.12
37499,AFF0098,IMM00468,202409,-4189.48
37500,AFF0349,IMM01586,202307,-2864.86
37501,AFF0456,IMM09316,202305,8140.15
37502,AFF0025,IMM02024,202308,-9077.83
37503,AFF0390,IMM03088,202402,9825.28
37504,AFF0430,IMM01685,202303,-8972.23
37505,AFF0422,IMM06518,202410,-4801.49
37506,AFF0275,IMM09731,202307,1733.6
37507,AFF0185,IMM07532,202306,-4594.83
37508,AFF0097,IMM06262,202403,1271.08
37509,AFF0322,IMM02863,202308,-1330.65
37510,AFF0428,IMM00533,202311,9869.72
37511,AFF0409,IMM08689,202408,-7930.05
37512,AFF0106,IMM04195,202407,-1670.15
37513,AFF0243,IMM00672,202402,8151.08
37514,AFF0157,IMM05364,202310,-468.59
37515,AFF0169,IMM00885,202409,-9145.37
37516,AFF0222,IMM03773,202304,319.69
37517,AFF0049,IMM09711,202401,-6361.54
37518,AFF0008,IMM00924,202310,-1679.02
37519,AFF0018,IMM07351,202410,9939.91
37520,AFF0013,IMM01581,202412,-6853.3
37521,AFF0108,IMM08149,202301,-3537.8
37522,AFF0161,IMM00425,202308,1145.25
37523,AFF0063,IMM04062,202409,-2332.56
37524,AFF0459,IMM06227,202308,-3641.67
37525,AFF0088,IMM04989,202308,5781.25
37526,AFF0202,IMM00550,202402,2500.64
37527,AFF0132,IMM07382,202402,-8181.89
37528,AFF0408,IMM03467,202309,1479.2
37529,AFF0329,IMM07192,202310,-2379.1
37530,AFF0108,IMM08294,202305,-3459.48
37531,AFF0270,IMM07935,202410,7961.27
37532,AFF0132,IMM06661,202402,5260.86
37533,AFF0109,IMM03638,202310,9221.46
37534,AFF0485,IMM06258,202307,7906.82
37535,AFF0421,IMM03938,202312,3963.62
37536,AFF0295,IMM08774,202310,-5129.03
37537,AFF0198,IMM08064,202312,8911.97
37538,AFF0413,IMM03498,202312,-5167.28
37539,AFF0312,IMM07892,202412,-9639.52
37540,AFF0040,IMM06528,202404,-3249.13
37541,AFF0322,IMM04878,202302,-4214.53
37542,AFF0467,IMM08581,202411,1614.78
37543,AFF0191,IMM00883,202312,-7371.0
37544,AFF0193,IMM06985,202302,2038.95
37545,AFF0193,IMM06606,202312,-9686.43
37546,AFF0370,IMM01808,202307,-972.18
37547,AFF0121,IMM03499,202408,-507.56
37548,AFF0102,IMM05758,202306,7409.78
37549,AFF0265,IMM06175,202402,9254.18
37550,AFF0005,IMM04976,202302,5262.7
37551,AFF0100,IMM03006,202403,-8437.32
37552,AFF0279,IMM00067,202405,4926.36
37553,AFF0466,IMM04170,202411,-7245.83
37554,AFF0081,IMM09733,202305,8133.46
37555,AFF0152,IMM06856,202406,263.68
37556,AFF0140,IMM00799,202305,8574.37
37557,AFF0159,IMM01602,202410,-7118.46
37558,AFF0459,IMM09487,202303,-7261.73
37559,AFF0289,IMM00024,202308,-9932.29
37560,AFF0068,IMM07290,202408,5146.66
37561,AFF0232,IMM09648,202404,-936.91
37562,AFF0216,IMM09406,202308,3863.83
37563,AFF0262,IMM01354,202312,6122.86
37564,AFF0151,IMM04310,202404,1324.83
37565,AFF0234,IMM05209,202406,9664.0
37566,AFF0458,IMM04397,202402,-7357.75
37567,AFF0234,IMM00522,202401,4075.8
37568,AFF0149,IMM00218,202402,-6702.57
37569,AFF0456,IMM08652,202310,8969.76
37570,AFF0381,IMM00682,202406,8078.07
37571,AFF0355,IMM00374,202406,7383.55
37572,AFF0201,IMM04215,202303,4223.83
37573,AFF0076,IMM00432,202409,-4666.2
37574,AFF0076,IMM08354,202311,-1673.34
37575,AFF0492,IMM05852,202410,824.58
37576,AFF0068,IMM07308,202410,5816.54
37577,AFF0282,IMM04788,202402,4398.55
37578,AFF0360,IMM01778,202412,5438.96
37579,AFF0291,IMM04433,202304,-1365.29
37580,AFF0274,IMM07130,202312,8350.32
37581,AFF0131,IMM07117,202305,4203.78
37582,AFF0096,IMM04511,202310,-245.03
37583,AFF0388,IMM05097,202312,-4767.84
37584,AFF0001,IMM02654,202411,-7199.36
37585,AFF0413,IMM07642,202411,2780.14
37586,AFF0384,IMM01328,202410,-2258.54
37587,AFF0092,IMM01015,202308,9326.68
37588,AFF0040,IMM07682,202312,359.17
37589,AFF0470,IMM05039,202307,7801.9
37590,AFF0311,IMM09255,202410,1389.41
37591,AFF0414,IMM02963,202301,1860.3
37592,AFF0430,IMM05956,202309,9958.41
37593,AFF0144,IMM07649,202406,9121.49
37594,AFF0191,IMM01550,202301,-8586.61
37595,AFF0244,IMM08888,202405,5353.04
37596,AFF0416,IMM06912,202401,2931.35
37597,AFF0217,IMM08490,202309,6981.24
37598,AFF0259,IMM05633,202308,1657.83
37599,AFF0187,IMM06075,202412,4878.87
37600,AFF0045,IMM02349,202404,-4163.91
37601,AFF0469,IMM09495,202312,4431.61
37602,AFF0246,IMM03928,202307,7161.02
37603,AFF0047,IMM05593,202306,-7214.93
37604,AFF0410,IMM02988,202404,-5164.12
37605,AFF0226,IMM03988,202412,-8326.32
37606,AFF0216,IMM04018,202405,-551.91
37607,AFF0014,IMM00439,202412,-4842.67
37608,AFF0352,IMM05584,202407,-7143.58
37609,AFF0028,IMM00494,202406,-2222.25
37610,AFF0188,IMM06195,202409,-2331.96
37611,AFF0060,IMM06272,202310,3870.36
37612,AFF0418,IMM01539,202309,3667.14
37613,AFF0357,IMM09404,202310,-506.65
37614,AFF0454,IMM05676,202407,2798.83
37615,AFF0398,IMM09048,202407,-8389.59
37616,AFF0156,IMM07773,202312,-9262.48
37617,AFF0093,IMM09248,202307,-6697.86
37618,AFF0025,IMM06388,202411,5561.06
37619,AFF0235,IMM08440,202309,-3236.44
37620,AFF0392,IMM07380,202309,-4244.16
37621,AFF0124,IMM08105,202301,8968.83
37622,AFF0352,IMM02041,202306,2280.17
37623,AFF0198,IMM08309,202412,6305.62
37624,AFF0279,IMM00088,202405,-4471.75
37625,AFF0353,IMM02669,202410,-1043.71
37626,AFF0412,IMM07539,202412,3553.64
37627,AFF0285,IMM01354,202406,-629.33
37628,AFF0432,IMM04768,202307,-4134.07
37629,AFF0402,IMM07711,202308,9925.03
37630,AFF0047,IMM09656,202301,-7953.2
37631,AFF0053,IMM00465,202307,554.95
37632,AFF0122,IMM05672,202403,3070.02
37633,AFF0421,IMM02611,202408,-1668.9
37634,AFF0031,IMM03098,202311,3960.76
37635,AFF0205,IMM05291,202309,4605.3
37636,AFF0027,IMM04965,202412,8298.72
37637,AFF0096,IMM07594,202404,1111.39
37638,AFF0161,IMM07062,202310,6606.81
37639,AFF0443,IMM01666,202405,-4446.29
37640,AFF0128,IMM04114,202410,-1747.6
37641,AFF0237,IMM03452,202308,-79.47
37642,AFF0069,IMM07191,202410,5682.87
37643,AFF0307,IMM02479,202411,-2603.28
37644,AFF0176,IMM03443,202404,8191.53
37645,AFF0169,IMM07990,202307,-3189.58
37646,AFF0456,IMM01440,202407,-1112.18
37647,AFF0003,IMM00362,202311,959.13
37648,AFF0365,IMM06381,202301,7804.46
37649,AFF0230,IMM00839,202402,1703.27
37650,AFF0409,IMM02535,202411,9880.29
37651,AFF0436,IMM07093,202401,2360.39
37652,AFF0430,IMM09956,202312,-1064.8
37653,AFF0227,IMM01286,202412,-9207.16
37654,AFF0320,IMM00755,202410,-270.28
37655,AFF0278,IMM03363,202403,-1790.19
37656,AFF0223,IMM00861,202301,1595.42
37657,AFF0203,IMM08980,202409,7725.39
37658,AFF0421,IMM00246,202308,8114.2
37659,AFF0420,IMM08540,202401,-7166.82
37660,AFF0449,IMM01084,202302,5979.15
37661,AFF0460,IMM07234,202309,3560.09
37662,AFF0110,IMM01151,202310,-7264.64
37663,AFF0037,IMM04793,202308,-212.26
37664,AFF0453,IMM03833,202407,-7211.09
37665,AFF0192,IMM08006,202406,-7367.97
37666,AFF0271,IMM00100,202407,8719.01
37667,AFF0419,IMM08377,202304,2021.85
37668,AFF0473,IMM05059,202402,-4345.72
37669,AFF0204,IMM08474,202311,1786.13
37670,AFF0056,IMM01932,202404,6870.86
37671,AFF0001,IMM07563,202409,6519.64
37672,AFF0012,IMM06471,202301,-9641.6
37673,AFF0129,IMM02893,202305,653.13
37674,AFF0305,IMM05321,202301,-8194.87
37675,AFF0102,IMM07250,202410,-1851.56
37676,AFF0302,IMM01093,202405,-7281.84
37677,AFF0350,IMM03839,202401,3319.05
37678,AFF0375,IMM04066,202310,631.22
37679,AFF0444,IMM01776,202305,2988.49
37680,AFF0133,IMM03680,202303,3372.9
37681,AFF0489,IMM00243,202409,1795.32
37682,AFF0108,IMM04821,202402,181.4
37683,AFF0283,IMM05360,202411,-7058.46
37684,AFF0053,IMM08529,202306,4882.01
37685,AFF0276,IMM06598,202406,2275.33
37686,AFF0053,IMM06390,202301,1733.42
37687,AFF0065,IMM01556,202310,-4647.66
37688,AFF0018,IMM09331,202404,7076.26
37689,AFF0242,IMM09021,202310,-2080.17
37690,AFF0338,IMM00951,202405,-6549.32
37691,AFF0183,IMM00361,202404,-3250.89
37692,AFF0466,IMM04302,202407,1953.14
37693,AFF0018,IMM01307,202403,7290.53
37694,AFF0347,IMM03461,202411,2908.8
37695,AFF0263,IMM08833,202301,4913.98
37696,AFF0139,IMM05197,202306,-2580.88
37697,AFF0269,IMM08306,202302,-3528.29
37698,AFF0392,IMM02448,202406,-5190.8
37699,AFF0097,IMM01794,202303,929.76
37700,AFF0379,IMM04982,202406,4653.38
37701,AFF0293,IMM07413,202306,657.1
37702,AFF0303,IMM03357,202306,-3083.01
37703,AFF0183,IMM05684,202310,4393.57
37704,AFF0486,IMM09596,202302,551.23
37705,AFF0069,IMM00185,202311,-69.2
37706,AFF0188,IMM08350,202302,-8383.26
37707,AFF0449,IMM02130,202406,2157.73
37708,AFF0077,IMM06537,202310,-3575.99
37709,AFF0169,IMM04025,202411,7057.35
37710,AFF0043,IMM04794,202312,8689.06
37711,AFF0353,IMM00817,202306,2334.49
37712,AFF0238,IMM01960,202405,-7464.29
37713,AFF0429,IMM02294,202301,-56.68
37714,AFF0176,IMM01177,202306,-3363.48
37715,AFF0174,IMM00726,202303,-2417.47
37716,AFF0220,IMM07918,202411,-9199.14
37717,AFF0400,IMM09631,202311,-995.32
37718,AFF0068,IMM02158,202402,9676.58
37719,AFF0074,IMM00436,202308,-6238.92
37720,AFF0301,IMM02463,202409,-6151.5
37721,AFF0437,IMM00007,202406,-9293.67
37722,AFF0216,IMM00806,202302,5260.15
37723,AFF0124,IMM08648,202410,1342.86
37724,AFF0335,IMM06524,202308,-9361.66
37725,AFF0445,IMM01440,202411,9705.64
37726,AFF0377,IMM03307,202309,4924.16
37727,AFF0340,IMM00435,202404,1572.41
37728,AFF0362,IMM02028,202406,7432.68
37729,AFF0151,IMM00967,202301,-3811.6
37730,AFF0022,IMM01059,202312,-3280.53
37731,AFF0164,IMM07155,202306,-3647.29
37732,AFF0003,IMM06391,202405,-7886.98
37733,AFF0401,IMM01496,202307,-975.93
37734,AFF0485,IMM00216,202401,3138.98
37735,AFF0031,IMM05205,202306,-8759.93
37736,AFF0308,IMM08578,202407,-668.95
37737,AFF0181,IMM04451,202312,5869.38
37738,AFF0361,IMM07640,202304,-3478.69
37739,AFF0286,IMM06360,202303,-8678.7
37740,AFF0310,IMM01628,202309,6559.4
37741,AFF0151,IMM05073,202305,6834.6
37742,AFF0076,IMM06490,202302,-9063.44
37743,AFF0349,IMM07341,202304,704.63
37744,AFF0167,IMM03260,202412,9190.05
37745,AFF0264,IMM01160,202405,-6368.38
37746,AFF0287,IMM06717,202411,-6426.33
37747,AFF0406,IMM04166,202412,1081.6
37748,AFF0017,IMM04408,202310,9852.59
37749,AFF0277,IMM07177,202310,-2435.76
37750,AFF0335,IMM04888,202408,-6981.96
37751,AFF0066,IMM04902,202308,-6083.66
37752,AFF0279,IMM00736,202307,9129.11
37753,AFF0224,IMM03689,202405,8519.12
37754,AFF0404,IMM00378,202408,-8834.46
37755,AFF0438,IMM06342,202404,5229.07
37756,AFF0373,IMM01004,202403,4327.99
37757,AFF0308,IMM06669,202407,4035.37
37758,AFF0367,IMM08895,202303,-5238.87
37759,AFF0057,IMM03903,202303,769.36
37760,AFF0304,IMM05331,202311,-7178.03
37761,AFF0025,IMM08676,202408,-863.78
37762,AFF0210,IMM07723,202407,6104.16
37763,AFF0300,IMM02227,202406,9322.96
37764,AFF0330,IMM01672,202311,1624.86
37765,AFF0343,IMM04606,202410,-3110.3
37766,AFF0018,IMM08778,202406,-5832.75
37767,AFF0051,IMM03635,202303,5445.0
37768,AFF0038,IMM01671,202405,7171.2
37769,AFF0115,IMM04472,202412,-2543.67
37770,AFF0117,IMM02061,202407,-5712.09
37771,AFF0373,IMM06314,202303,-8096.01
37772,AFF0349,IMM07090,202410,5976.65
37773,AFF0016,IMM07317,202305,7815.46
37774,AFF0095,IMM06594,202311,7906.41
37775,AFF0070,IMM02462,202307,-4130.48
37776,AFF0399,IMM08303,202305,-7107.9
37777,AFF0484,IMM09697,202301,1268.54
37778,AFF0053,IMM03202,202304,-2098.24
37779,AFF0140,IMM02562,202307,5909.45
37780,AFF0263,IMM01389,202403,-2833.46
37781,AFF0129,IMM09335,202306,8565.26
37782,AFF0312,IMM03944,202406,178.97
37783,AFF0242,IMM06239,202408,-2255.35
37784,AFF0204,IMM09086,202406,545.86
37785,AFF0198,IMM05126,202401,6260.77
37786,AFF0293,IMM03666,202411,-6413.95
37787,AFF0307,IMM05001,202401,-8461.57
37788,AFF0051,IMM04357,202407,6335.11
37789,AFF0264,IMM08606,202403,3084.91
37790,AFF0256,IMM01114,202312,-8243.63
37791,AFF0404,IMM08903,202306,-1366.42
37792,AFF0047,IMM01051,202405,2327.24
37793,AFF0361,IMM00952,202401,-9136.45
37794,AFF0074,IMM07839,202409,4390.62
37795,AFF0105,IMM04175,202412,-7629.69
37796,AFF0215,IMM05311,202406,-7836.28
37797,AFF0214,IMM07406,202406,-1533.67
37798,AFF0287,IMM08176,202301,2071.19
37799,AFF0384,IMM02858,202403,1945.32
37800,AFF0390,IMM06441,202411,8322.38
37801,AFF0196,IMM01834,202311,3669.75
37802,AFF0404,IMM06203,202402,-5802.14
37803,AFF0002,IMM07988,202404,-1971.42
37804,AFF0279,IMM04423,202301,2651.47
37805,AFF0451,IMM00421,202406,6796.27
37806,AFF0174,IMM01573,202403,-1067.14
37807,AFF0456,IMM03200,202406,3496.14
37808,AFF0332,IMM09067,202310,-6943.4
37809,AFF0361,IMM04352,202407,-2283.81
37810,AFF0447,IMM08237,202310,7652.4
37811,AFF0126,IMM08862,202403,9669.53
37812,AFF0369,IMM03450,202309,-2498.75
37813,AFF0111,IMM00473,202410,-6083.08
37814,AFF0372,IMM04984,202302,8207.32
37815,AFF0188,IMM08489,202308,5457.89
37816,AFF0044,IMM09945,202301,5245.33
37817,AFF0347,IMM04761,202309,-9614.39
37818,AFF0051,IMM03360,202309,-2357.79
37819,AFF0131,IMM02741,202301,-694.24
37820,AFF0161,IMM03934,202311,874.57
37821,AFF0356,IMM04727,202306,827.71
37822,AFF0453,IMM04562,202401,-1065.89
37823,AFF0065,IMM08831,202406,2439.32
37824,AFF0289,IMM06673,202303,4538.6
37825,AFF0107,IMM07825,202408,-2913.36
37826,AFF0271,IMM03976,202407,8544.84
37827,AFF0112,IMM05922,202403,4321.64
37828,AFF0391,IMM03277,202312,3693.63
37829,AFF0492,IMM05330,202411,-1980.27
37830,AFF0082,IMM05502,202303,-7532.1
37831,AFF0057,IMM07090,202310,-8130.14
37832,AFF0153,IMM09053,202411,-4321.76
37833,AFF0427,IMM06535,202312,-5123.65
37834,AFF0025,IMM05655,202301,-3440.16
37835,AFF0027,IMM07505,202305,-3549.39
37836,AFF0193,IMM06317,202302,8057.18
37837,AFF0121,IMM07598,202404,-1678.13
37838,AFF0013,IMM04699,202402,-8616.53
37839,AFF0377,IMM05398,202401,-5196.0
37840,AFF0206,IMM00425,202410,-7702.79
37841,AFF0296,IMM07252,202303,-1189.46
37842,AFF0039,IMM03250,202405,6830.27
37843,AFF0490,IMM02902,202404,9905.35
37844,AFF0164,IMM00154,202405,7898.2
37845,AFF0056,IMM04666,202401,8272.61
37846,AFF0307,IMM01435,202407,3362.4
37847,AFF0090,IMM02203,202311,-5537.71
37848,AFF0139,IMM03375,202411,5865.86
37849,AFF0317,IMM05985,202409,1634.73
37850,AFF0120,IMM09025,202301,-3139.79
37851,AFF0316,IMM02453,202306,4346.91
37852,AFF0004,IMM01973,202407,9753.76
37853,AFF0201,IMM03450,202407,3287.99
37854,AFF0389,IMM06860,202303,-8154.91
37855,AFF0357,IMM04203,202307,-6041.46
37856,AFF0429,IMM05748,202408,-4624.99
37857,AFF0484,IMM00151,202406,-4591.66
37858,AFF0242,IMM05765,202302,7454.4
37859,AFF0500,IMM04872,202304,3799.86
37860,AFF0318,IMM01224,202402,1644.08
37861,AFF0411,IMM00210,202309,3145.41
37862,AFF0433,IMM03509,202306,-3942.16
37863,AFF0383,IMM07052,202404,-3162.46
37864,AFF0430,IMM00920,202405,6203.7
37865,AFF0098,IMM04838,202307,8132.04
37866,AFF0291,IMM06920,202406,7479.47
37867,AFF0034,IMM05597,202309,2457.28
37868,AFF0395,IMM07190,202302,-5688.59
37869,AFF0487,IMM01794,202405,-561.12
37870,AFF0345,IMM07916,202409,-3627.45
37871,AFF0318,IMM03075,202412,75.97
37872,AFF0252,IMM07959,202307,255.5
37873,AFF0424,IMM09971,202404,8742.95
37874,AFF0045,IMM01918,202305,7711.35
37875,AFF0158,IMM06286,202408,-8906.81
37876,AFF0208,IMM05880,202402,5851.22
37877,AFF0232,IMM04552,202411,356.58
37878,AFF0342,IMM04482,202405,1921.03
37879,AFF0050,IMM04098,202405,8075.71
37880,AFF0343,IMM08202,202301,-1708.75
37881,AFF0192,IMM07511,202305,-395.1
37882,AFF0241,IMM06934,202410,2093.33
37883,AFF0335,IMM04959,202307,-9536.81
37884,AFF0013,IMM09277,202312,2587.19
37885,AFF0277,IMM07554,202302,6635.53
37886,AFF0413,IMM00715,202308,-9106.28
37887,AFF0222,IMM05837,202307,-5140.07
37888,AFF0098,IMM05540,202310,2041.94
37889,AFF0193,IMM05990,202309,4213.42
37890,AFF0006,IMM09141,202404,2404.58
37891,AFF0210,IMM06306,202303,8409.62
37892,AFF0457,IMM06561,202311,-7777.8
37893,AFF0478,IMM04954,202409,2891.6
37894,AFF0014,IMM05555,202409,6873.01
37895,AFF0436,IMM01112,202406,-1085.91
37896,AFF0462,IMM01245,202409,3554.29
37897,AFF0142,IMM08751,202311,-2240.65
37898,AFF0400,IMM02212,202309,6204.48
37899,AFF0015,IMM07346,202309,72.41
37900,AFF0344,IMM05979,202303,1812.25
37901,AFF0380,IMM06400,202401,5449.62
37902,AFF0232,IMM09657,202301,-2755.1
37903,AFF0322,IMM02118,202410,732.34
37904,AFF0342,IMM03785,202308,-2243.84
37905,AFF0344,IMM02552,202403,-4156.26
37906,AFF0084,IMM05362,202410,-2576.32
37907,AFF0083,IMM09084,202309,9943.52
37908,AFF0251,IMM01047,202310,-4176.16
37909,AFF0268,IMM06102,202307,-8272.9
37910,AFF0028,IMM09014,202405,-8759.67
37911,AFF0258,IMM04432,202304,-6101.83
37912,AFF0368,IMM01149,202411,-2995.04
37913,AFF0053,IMM02293,202308,-7479.76
37914,AFF0459,IMM07747,202402,-7089.82
37915,AFF0008,IMM04402,202406,-4701.89
37916,AFF0091,IMM03102,202409,8660.11
37917,AFF0030,IMM03085,202407,-7672.53
37918,AFF0019,IMM01460,202311,9682.63
37919,AFF0242,IMM02657,202405,75.22
37920,AFF0498,IMM00297,202303,1180.7
37921,AFF0434,IMM08536,202406,5225.63
37922,AFF0049,IMM01572,202307,1038.98
37923,AFF0491,IMM01911,202411,-8011.11
37924,AFF0097,IMM03558,202310,1444.24
37925,AFF0105,IMM02624,202404,9597.15
37926,AFF0014,IMM04456,202404,-6021.87
37927,AFF0157,IMM07909,202308,-8910.39
37928,AFF0426,IMM05672,202310,-3919.58
37929,AFF0199,IMM07945,202402,1406.8
37930,AFF0091,IMM03111,202408,3730.95
37931,AFF0499,IMM01299,202309,9422.41
37932,AFF0250,IMM05627,202307,4261.49
37933,AFF0248,IMM06552,202306,3789.11
37934,AFF0307,IMM01268,202306,3770.63
37935,AFF0401,IMM04258,202404,-797.59
37936,AFF0093,IMM03344,202312,-5385.05
37937,AFF0338,IMM00066,202401,31.51
37938,AFF0116,IMM00443,202311,-7146.91
37939,AFF0186,IMM06113,202410,-52.66
37940,AFF0146,IMM03108,202406,5608.93
37941,AFF0294,IMM09536,202404,5223.36
37942,AFF0145,IMM00302,202412,-6512.74
37943,AFF0323,IMM08413,202401,-520.69
37944,AFF0034,IMM05681,202312,2145.43
37945,AFF0046,IMM02315,202403,7788.91
37946,AFF0086,IMM04881,202304,-1704.31
37947,AFF0398,IMM07389,202405,7935.21
37948,AFF0062,IMM02588,202405,-7915.9
37949,AFF0110,IMM02970,202403,3413.26
37950,AFF0499,IMM09720,202411,-3789.37
37951,AFF0240,IMM03425,202306,5680.87
37952,AFF0218,IMM01790,202310,-4499.62
37953,AFF0037,IMM00304,202411,-9327.57
37954,AFF0215,IMM07054,202407,-6279.53
37955,AFF0043,IMM04658,202308,-8345.23
37956,AFF0079,IMM07591,202301,-3108.44
37957,AFF0167,IMM07212,202307,9206.68
37958,AFF0464,IMM03749,202309,-3609.05
37959,AFF0084,IMM09550,202403,-7513.98
37960,AFF0149,IMM07598,202405,2938.39
37961,AFF0178,IMM07864,202404,-4791.3
37962,AFF0340,IMM01248,202307,-7825.33
37963,AFF0361,IMM06149,202310,-9633.4
37964,AFF0438,IMM00801,202303,8921.04
37965,AFF0312,IMM07692,202303,6112.14
37966,AFF0232,IMM04982,202409,9334.61
37967,AFF0470,IMM01819,202405,-6759.66
37968,AFF0474,IMM08308,202307,2512.7
37969,AFF0470,IMM05148,202305,-8051.31
37970,AFF0179,IMM08515,202402,5365.95
37971,AFF0185,IMM03838,202407,-9047.88
37972,AFF0424,IMM05424,202412,525.34
37973,AFF0434,IMM06780,202410,-1959.23
37974,AFF0107,IMM03442,202311,-3842.61
37975,AFF0207,IMM07411,202309,6970.75
37976,AFF0361,IMM07492,202407,-2047.74
37977,AFF0424,IMM07391,202410,9309.94
37978,AFF0150,IMM02334,202408,258.62
37979,AFF0185,IMM04362,202406,-9377.73
37980,AFF0140,IMM04199,202401,-2195.52
37981,AFF0276,IMM07849,202402,9967.87
